Id,SalePrice
2735,135561.17640834322
2736,139485.0222427959
2737,121660.28748229706
2738,132494.33152309177
2739,160788.09119093267
2740,136484.99665092526
2741,150553.31983909072
2742,154772.81531861352
2743,153563.83925477997
2744,160010.98377960268
2745,141103.17648991226
2746,140627.10273001058
2747,144368.19467151043
2748,123825.82147673154
2749,131445.36659581593
2750,135161.13660834773
2751,140579.5333173355
2752,205658.91475966576
2753,144514.4203741214
2754,214983.6684491087
2755,132932.08088092558
2756,103746.19602809475
2757,76920.7178680777
2758,84098.43216763716
2759,153584.68959921575
2760,124528.47791718278
2761,148109.11288942932
2762,148130.51386965887
2763,187054.26569989853
2764,150186.78920554623
2765,279627.987940833
2766,131413.43133595365
2767,90224.94594155812
2768,131851.32836492045
2769,130926.57545080606
2770,136874.24280683478
2771,108455.29109822946
2772,107381.31439762884
2773,168459.81051936172
2774,137333.31705926242
2775,118442.00987491981
2776,137925.14213773262
2777,142873.7679192807
2778,107945.24980063061
2779,126626.1819870536
2780,98752.33991309772
2781,99227.26517484519
2782,93656.61670854127
2783,107537.92799104756
2784,123143.99535984607
2785,139388.38633498183
2786,74420.72941461623
2787,125275.55788188652
2788,76174.99679186293
2789,178490.01617414955
2790,98356.0459058687
2791,114085.02407106286
2792,57839.36825783567
2793,172477.6888728744
2794,107949.78774187244
2795,123497.03848278687
2796,105704.26233426266
2797,191993.24192773455
2798,114201.9613996629
2799,121289.12446002898
2800,60113.54322625384
2801,117366.12316677981
2802,129396.60209142594
2803,165056.0451470583
2804,136648.22589656597
2805,99859.35987038005
2806,80040.97632656974
2807,156351.6282079092
2808,152013.91333758397
2809,137130.04357980465
2810,133899.2447953708
2811,156970.01301983267
2812,158455.15322339535
2813,148843.90243976776
2814,147454.39078531685
2815,105226.129552277
2816,240662.954448863
2817,158558.10327794543
2818,133217.67630323395
2819,160882.35744248054
2820,139891.0580865636
2821,97624.02760094365
2822,198886.9255221541
2823,300449.9714786466
2824,184695.66768205658
2825,155912.3451611888
2826,128740.78373228386
2827,135421.74893705788
2828,220457.02413553407
2829,204114.76389886788
2830,228996.3824921423
2831,177586.18719605592
2832,246648.9093838504
2833,305295.2395737276
2834,213995.66689718654
2835,218819.4734886003
2836,199291.5761102632
2837,158166.73691979135
2838,151632.57038476542
2839,174999.6743582536
2840,196654.85746936756
2841,205372.0393979182
2842,233341.78038545387
2843,152572.33665013296
2844,160018.07694804028
2845,119528.39246638534
2846,214550.84232979882
2847,205568.79534571225
2848,214148.37852515798
2849,203410.348688933
2850,284737.3368993669
2851,219068.3269138009
2852,230170.63390537517
2853,243663.49011105014
2854,141726.60000113046
2855,204294.7862548305
2856,198717.64788843924
2857,186709.61745903527
2858,200496.26499315503
2859,118109.19228038088
2860,125164.71246213687
2861,125215.10385404355
2862,184813.63849332245
2863,127691.63776395001
2864,244469.9744073105
2865,144084.98147300706
2866,133478.89128141897
2867,99490.64182699953
2868,95384.01196769383
2869,114168.66613258758
2870,123621.94619155914
2871,85751.8141460677
2872,49574.85344486727
2873,95991.6386340911
2874,135671.26094254263
2875,115792.607226346
2876,164377.06006161918
2877,135265.3867536746
2878,171480.00120752287
2879,139932.59001215053
2880,97215.53057022803
2881,148159.94798039948
2882,171492.20083718692
2883,191066.78270336916
2884,200583.66241404507
2885,186768.20866095068
2886,240724.25663591374
2887,92586.80128357152
2888,134340.89769271735
2889,51538.920912189365
2890,84737.83048883236
2891,131837.32254507518
2892,39533.66125311758
2893,73292.70981339016
2894,48885.83759822714
2895,325594.39706465
2896,290153.932387095
2897,198103.62558446813
2898,145613.61621733123
2899,217717.09813428
2900,161573.0335534076
2901,207530.78600925225
2902,188762.22838751078
2903,344336.0020261612
2904,351923.10979275464
2905,96644.10504384214
2906,210106.24889844834
2907,111304.63138494553
2908,135935.28589134588
2909,135312.22238731565
2910,79736.59041216566
2911,76634.82686955592
2912,147394.43772487648
2913,78768.92952592303
2914,71747.89364985909
2915,80305.28571213887
2916,74275.38619979045
2917,165705.82572311425
2918,114769.48669865703
2919,229630.6756719079
