id,price
196347,55236.164
196348,10766.058
196349,64853.37
196350,22605.559
196351,46480.3
196352,10317.639
196353,7789.76
196354,31016.936
196355,130336.34
196356,47841.547
196357,36654.145
196358,36135.43
196359,29937.02
196360,76077.97
196361,14956.901
196362,17071.514
196363,36161.39
196364,50056.336
196365,65962.11
196366,23115.297
196367,59643.312
196368,28540.125
196369,44432.633
196370,45672.016
196371,39227.895
196372,23586.047
196373,11633.382
196374,36548.766
196375,34136.11
196376,9929.761
196377,45289.76
196378,40118.92
196379,69155.92
196380,57273.414
196381,22379.963
196382,8152.6123
196383,18913.625
196384,8859.103
196385,66261.59
196386,47460.23
196387,76090.45
196388,49673.145
196389,9197.743
196390,65797.375
196391,82827.07
196392,13891.874
196393,14432.278
196394,18245.066
196395,50864.74
196396,51705.418
196397,45096.676
196398,11584.16
196399,30147.57
196400,90662.53
196401,25206.828
196402,58866.09
196403,26665.568
196404,20014.621
196405,13116.037
196406,23979.943
196407,23067.885
196408,49648.137
196409,11861.619
196410,60384.305
196411,60626.367
196412,9302.126
196413,21569.818
196414,26539.504
196415,38847.785
196416,47575.88
196417,74487.266
196418,22441.473
196419,25184.986
196420,33114.83
196421,21423.545
196422,34599.55
196423,42214.902
196424,67622.51
196425,12461.601
196426,48695.797
196427,91615.66
196428,35220.477
196429,15977.666
196430,37561.97
196431,56293.38
196432,37264.863
196433,17748.434
196434,23727.209
196435,50354.484
196436,63641.285
196437,22515.688
196438,46869.965
196439,25266.227
196440,8549.285
196441,38481.375
196442,17741.479
196443,41400.8
196444,56851.125
196445,56748.855
196446,23287.885
196447,21365.764
196448,15716.609
196449,42566.29
196450,14395.714
196451,61271.902
196452,45971.004
196453,42344.496
196454,8984.284
196455,10026.518
196456,14008.923
196457,36778.73
196458,38482.918
196459,33282.12
196460,8431.482
196461,29824.201
196462,57388.56
196463,14931.049
196464,41302.883
196465,8730.959
196466,39001.207
196467,8532.253
196468,7520.6377
196469,44370.3
196470,57391.297
196471,10492.589
196472,46042.168
196473,26828.947
196474,39752.16
196475,15275.03
196476,92900.38
196477,15414.107
196478,39283.152
196479,10225.053
196480,58978.754
196481,15047.982
196482,10627.03
196483,28280.969
196484,38166.62
196485,28919.623
196486,73854.48
196487,19521.49
196488,39995.453
196489,72914.73
196490,56035.637
196491,16878.885
196492,57539.156
196493,49594.945
196494,23384.473
196495,12868.386
196496,47195.062
196497,15247.58
196498,150720.31
196499,12235.078
196500,10450.944
196501,11714.632
196502,29422.422
196503,48162.543
196504,8708.83
196505,33489.875
196506,10235.668
196507,54692.543
196508,47051.703
196509,58131.86
196510,15258.577
196511,13087.049
196512,32645.143
196513,10921.914
196514,84610.32
196515,31653.826
196516,49336.434
196517,23003.516
196518,77862.65
196519,17858.523
196520,10501.088
196521,16856.541
196522,51317.285
196523,51557.01
196524,36564.8
196525,44783.855
196526,83016.07
196527,10001.276
196528,27049.943
196529,23311.172
196530,58601.76
196531,16773.715
196532,31535.652
196533,19754.39
196534,35812.6
196535,16311.874
196536,36571.67
196537,35586.67
196538,28519.963
196539,36644.043
196540,89614.15
196541,31010.045
196542,19889.723
196543,58261.12
196544,11304.262
196545,30063.793
196546,34572.504
196547,40767.92
196548,47680.715
196549,42114.17
196550,25277.17
196551,40975.99
196552,50947.996
196553,18459.852
196554,185833.81
196555,19751.887
196556,7330.3677
196557,26153.3
196558,17160.54
196559,17876.875
196560,9566.703
196561,21582.844
196562,42421.613
196563,21948.1
196564,29209.328
196565,14001.177
196566,33530.492
196567,13393.044
196568,112770.56
196569,15138.665
196570,24537.469
196571,19526.275
196572,28878.64
196573,68269.91
196574,38360.496
196575,36480.266
196576,24317.812
196577,46098.54
196578,28880.98
196579,53209.133
196580,36331.426
196581,19315.838
196582,9865.179
196583,57167.766
196584,7686.4023
196585,12908.136
196586,35359.844
196587,8138.5674
196588,12270.694
196589,25338.352
196590,30868.475
196591,33713.645
196592,27963.377
196593,28897.4
196594,42912.457
196595,70109.71
196596,50897.977
196597,79333.19
196598,65634.74
196599,36333.957
196600,43859.184
196601,9666.558
196602,66849.66
196603,50182.57
196604,22504.504
196605,16343.327
196606,76791.305
196607,8237.031
196608,8812.798
196609,23601.617
196610,65829.95
196611,31267.21
196612,6470.9087
196613,50855.375
196614,59626.875
196615,15099.432
196616,13417.947
196617,66492.516
196618,49485.242
196619,34267.98
196620,14048.243
196621,24045.482
196622,22824.48
196623,30211.926
196624,85215.96
196625,38027.906
196626,45717.51
196627,8517.595
196628,12650.106
196629,46779.54
196630,12495.779
196631,13779.863
196632,34048.324
196633,18481.342
196634,60202.03
196635,36396.797
196636,9515.213
196637,13915.304
196638,41164.895
196639,10989.503
196640,31483.455
196641,17558.277
196642,51285.973
196643,29804.582
196644,30615.902
196645,8174.404
196646,10124.835
196647,15024.293
196648,35016.547
196649,28906.662
196650,28981.688
196651,53649.117
196652,59716.676
196653,39945.977
196654,16231.398
196655,25971.982
196656,19280.06
196657,25219.885
196658,10776.412
196659,10485.227
196660,50508.34
196661,78572.86
196662,156062.7
196663,17007.91
196664,55969.945
196665,41471.89
196666,22404.947
196667,26876.81
196668,18169.95
196669,67380.52
196670,24179.547
196671,38118.86
196672,74452.61
196673,34859.71
196674,10266.179
196675,30755.96
196676,31233.951
196677,45170.11
196678,33473.4
196679,25625.152
196680,13662.617
196681,24279.322
196682,27112.082
196683,32665.541
196684,95927.73
196685,12412.981
196686,49010.79
196687,26635.398
196688,21315.494
196689,47860.117
196690,87275.66
196691,51887.348
196692,20646.193
196693,20477.143
196694,10134.746
196695,36338.32
196696,12118.198
196697,62317.57
196698,31503.129
196699,66044.19
196700,38693.27
196701,44032.82
196702,23624.52
196703,23874.748
196704,34591.27
196705,34440.805
196706,21391.78
196707,10801.755
196708,46022.367
196709,26516.102
196710,53261.883
196711,17923.086
196712,47012.727
196713,37082.18
196714,39590.914
196715,20120.895
196716,60664.598
196717,18496.541
196718,32994.125
196719,55883.062
196720,25082.303
196721,16329.944
196722,49751.32
196723,12439.041
196724,37042.664
196725,58403.03
196726,14492.33
196727,44134.98
196728,76405.38
196729,15459.288
196730,32558.15
196731,35156.01
196732,26936.932
196733,12108.045
196734,30919.209
196735,20015.615
196736,58921.188
196737,10460.378
196738,9100.311
196739,8383.767
196740,31380.61
196741,33098.094
196742,28356.643
196743,9930.328
196744,10975.206
196745,26892.348
196746,11408.927
196747,60053.285
196748,35247.29
196749,33844.758
196750,35676.074
196751,19063.785
196752,14305.497
196753,44879.113
196754,50691.42
196755,61957.04
196756,27536.594
196757,37419.168
196758,51509.54
196759,37678.68
196760,54179.785
196761,58459.035
196762,145058.45
196763,14289.639
196764,66988.66
196765,47202.94
196766,10657.641
196767,18433.146
196768,39820.875
196769,11975.636
196770,9591.177
196771,28614.035
196772,24653.389
196773,12955.099
196774,10535.203
196775,9813.504
196776,8685.415
196777,26917.082
196778,45728.152
196779,27586.586
196780,20396.96
196781,52873.31
196782,11968.431
196783,44440.56
196784,21467.64
196785,9339.576
196786,65720.555
196787,8692.832
196788,93514.516
196789,39484.242
196790,26867.969
196791,9775.17
196792,16965.58
196793,46028.82
196794,84155.484
196795,10387.698
196796,21923.582
196797,8442.94
196798,22758.686
196799,39478.367
196800,12240.797
196801,8866.76
196802,34606.445
196803,61971.695
196804,29064.502
196805,54943.793
196806,73071.84
196807,33944.965
196808,43276.133
196809,45604.336
196810,43673.863
196811,69914.14
196812,14158.344
196813,57325.33
196814,9648.009
196815,82187.76
196816,11165.011
196817,44216.754
196818,30064.537
196819,11274.438
196820,40301.992
196821,31698.203
196822,31180.768
196823,35456.52
196824,17346.271
196825,11930.983
196826,76493.45
196827,49021.12
196828,20702.03
196829,58679.945
196830,15382.2705
196831,44906.984
196832,28451.287
196833,16006.75
196834,13203.233
196835,10100.002
196836,88902.6
196837,8423.196
196838,9520.286
196839,53709.78
196840,35266.32
196841,31708.21
196842,50528.96
196843,54726.977
196844,31393.629
196845,84062.76
196846,39674.14
196847,33690.18
196848,21202.021
196849,25118.018
196850,9038.537
196851,34012.914
196852,9247.6045
196853,37423.844
196854,25772.84
196855,26384.73
196856,78263.766
196857,11047.307
196858,43201.824
196859,39332.82
196860,42021.06
196861,45589.508
196862,8577.591
196863,13877.917
196864,18353.44
196865,32017.7
196866,63565.46
196867,7632.3564
196868,47663.938
196869,34560.008
196870,46714.938
196871,59835.19
196872,79471.984
196873,53700.715
196874,29724.309
196875,27389.506
196876,39730.67
196877,36717.016
196878,52520.914
196879,53415.656
196880,54489.24
196881,13887.569
196882,18101.39
196883,59626.703
196884,18096.402
196885,23979.143
196886,75052.58
196887,19607.316
196888,60598.504
196889,14161.301
196890,20424.21
196891,23462.857
196892,21230.996
196893,49014.062
196894,36518.59
196895,70668.62
196896,20087.65
196897,39366.37
196898,11345.14
196899,8425.237
196900,10628.236
196901,10309.8
196902,26317.457
196903,56268.42
196904,72896.65
196905,24068.334
196906,18249.33
196907,56493.555
196908,28691.914
196909,14694.393
196910,15673.338
196911,20929.965
196912,28876.822
196913,15107.844
196914,61061.03
196915,15814.564
196916,26009.014
196917,13241.341
196918,12704.899
196919,11088.609
196920,38801.613
196921,10777.316
196922,46136.098
196923,27299.068
196924,64318.188
196925,46584.855
196926,11569.189
196927,47153.09
196928,8366.347
196929,29704.67
196930,48016.06
196931,87061.19
196932,42423.96
196933,73461.24
196934,53025.3
196935,59916.848
196936,10741.024
196937,26935.365
196938,39705.48
196939,35612.58
196940,68966.04
196941,14620.21
196942,39990.496
196943,10115.781
196944,31079.324
196945,20924.355
196946,64611.992
196947,65194.062
196948,23928.451
196949,35979.934
196950,9492.843
196951,22007.666
196952,61772.02
196953,11501.588
196954,39149.15
196955,38694.746
196956,32012.568
196957,30426.008
196958,47591.67
196959,8456.164
196960,27568.781
196961,15060.301
196962,28209.613
196963,29343.01
196964,24020.57
196965,20902.178
196966,65559.61
196967,44991.26
196968,10745.491
196969,56181.934
196970,11695.465
196971,50571.527
196972,69057.33
196973,10512.531
196974,31984.799
196975,38911.45
196976,43845.344
196977,48323.156
196978,31487.18
196979,77625.914
196980,67873.32
196981,31548.195
196982,12717.325
196983,20281.896
196984,13136.667
196985,24047.387
196986,31670.252
196987,7649.0723
196988,64318.004
196989,35085.54
196990,41662.13
196991,25104.797
196992,28633.498
196993,51366.688
196994,40154.555
196995,101854.266
196996,47167.84
196997,73767.68
196998,19150.557
196999,14827.562
197000,8185.7153
197001,42531.555
197002,40432.42
197003,23188.623
197004,15014.711
197005,8384.942
197006,31642.78
197007,32065.49
197008,26533.127
197009,11817.223
197010,18700.906
197011,10908.163
197012,27761.725
197013,14583.321
197014,11839.965
197015,17128.738
197016,43372.523
197017,34278.145
197018,14649.352
197019,11812.783
197020,57070.477
197021,49951.332
197022,26718.363
197023,17811.936
197024,44959.65
197025,38414.79
197026,33956.715
197027,38666.12
197028,32083.047
197029,11323.338
197030,21028.32
197031,48815.758
197032,37520.188
197033,14854.935
197034,52965.816
197035,42701.93
197036,46834.758
197037,15356.488
197038,56255.062
197039,26091.096
197040,28146.22
197041,32913.703
197042,89134.11
197043,13190.925
197044,36858.367
197045,12218.24
197046,33733.26
197047,49191.87
197048,35017.848
197049,20626.729
197050,42625.477
197051,42183.715
197052,109716.74
197053,8056.318
197054,20063.7
197055,9101.057
197056,10181.877
197057,126663.37
197058,17281.332
197059,11434.753
197060,57298.875
197061,10796.296
197062,10036.543
197063,22842.729
197064,16490.387
197065,39796.918
197066,57754.605
197067,18205.508
197068,38518.13
197069,7469.502
197070,71752.6
197071,8376.382
197072,17195.564
197073,41565.89
197074,35264.977
197075,10665.825
197076,62981.473
197077,63631.88
197078,64607.37
197079,79155.664
197080,35365.17
197081,40945.48
197082,34396.395
197083,64693.074
197084,61386.656
197085,38871.58
197086,51171.26
197087,32543.002
197088,44649.055
197089,7833.781
197090,59081.72
197091,12726.327
197092,10599.186
197093,27598.508
197094,45765.625
197095,8716.175
197096,83240.11
197097,36226.246
197098,8942.236
197099,14065.952
197100,30341.514
197101,70983.17
197102,114824.91
197103,33262.04
197104,28905.12
197105,9251.371
197106,25583.008
197107,47655.027
197108,12649.419
197109,95156.62
197110,22608.857
197111,23553.857
197112,34125.4
197113,38556.645
197114,28012.088
197115,12623.521
197116,30331.59
197117,23270.812
197118,58615.12
197119,55710.176
197120,9703.263
197121,48886.293
197122,16869.406
197123,42711.95
197124,27525.33
197125,29588.666
197126,36477.17
197127,32158.771
197128,11924.386
197129,40800.83
197130,38910.78
197131,68228.445
197132,29759.934
197133,9611.807
197134,9025.746
197135,73192.29
197136,33201.0
197137,16074.933
197138,57559.625
197139,105403.125
197140,46011.18
197141,32272.693
197142,39014.746
197143,28756.809
197144,29963.611
197145,35498.508
197146,37982.887
197147,8629.215
197148,72998.71
197149,17254.736
197150,82841.13
197151,53408.066
197152,52233.2
197153,100575.51
197154,26598.213
197155,37533.215
197156,26976.986
197157,48308.504
197158,23377.137
197159,10249.04
197160,15389.637
197161,11437.556
197162,40723.777
197163,7896.457
197164,7944.9595
197165,51045.508
197166,58673.285
197167,25196.975
197168,42737.984
197169,16636.055
197170,68278.43
197171,15715.561
197172,18826.398
197173,20543.707
197174,26132.906
197175,35152.758
197176,31458.186
197177,20411.887
197178,41312.73
197179,20128.938
197180,37453.55
197181,31317.316
197182,69908.41
197183,73751.08
197184,54517.723
197185,12012.055
197186,9251.15
197187,13730.514
197188,41277.996
197189,23150.088
197190,63390.086
197191,12002.035
197192,73629.01
197193,30687.695
197194,47130.207
197195,18949.174
197196,49116.164
197197,25644.074
197198,45164.723
197199,14560.503
197200,72100.234
197201,8245.465
197202,34306.83
197203,7515.181
197204,11812.074
197205,15207.412
197206,66228.99
197207,33782.26
197208,10511.268
197209,34135.945
197210,54909.953
197211,33637.82
197212,33385.98
197213,52840.04
197214,24765.77
197215,101425.63
197216,30064.967
197217,29646.682
197218,32772.35
197219,74765.75
197220,60824.543
197221,54190.17
197222,42206.33
197223,64626.785
197224,16958.172
197225,31515.568
197226,53766.566
197227,40462.7
197228,26214.654
197229,79699.38
197230,46867.285
197231,20964.744
197232,22618.26
197233,58021.75
197234,13299.315
197235,14202.715
197236,30907.535
197237,52349.44
197238,43596.71
197239,81406.36
197240,18018.787
197241,41634.05
197242,16875.988
197243,18091.363
197244,12517.164
197245,52536.945
197246,10610.726
197247,17889.514
197248,33604.473
197249,64133.58
197250,23584.629
197251,39403.44
197252,28301.662
197253,33198.78
197254,12147.959
197255,49313.055
197256,12537.223
197257,32871.2
197258,38834.78
197259,34285.305
197260,23487.014
197261,52275.855
197262,43604.74
197263,49433.12
197264,9443.011
197265,8082.105
197266,49432.98
197267,18466.12
197268,63947.547
197269,71448.4
197270,26170.441
197271,14022.718
197272,44371.316
197273,36808.133
197274,10782.878
197275,40959.188
197276,13049.922
197277,12446.849
197278,13960.963
197279,24916.32
197280,13115.148
197281,19197.479
197282,9905.481
197283,32420.797
197284,41403.605
197285,32844.816
197286,53521.004
197287,45064.09
197288,59051.246
197289,20357.064
197290,11550.899
197291,41977.68
197292,10006.085
197293,47979.945
197294,33034.332
197295,39406.11
197296,44144.79
197297,39323.48
197298,17945.799
197299,70030.85
197300,13776.762
197301,48239.86
197302,11534.322
197303,20018.84
197304,28633.418
197305,21273.355
197306,9304.779
197307,39825.47
197308,53904.727
197309,16016.401
197310,64177.63
197311,57495.11
197312,65882.58
197313,18646.43
197314,25672.826
197315,9168.248
197316,55453.94
197317,38987.523
197318,9281.214
197319,55415.824
197320,18917.215
197321,39782.652
197322,9202.929
197323,9614.96
197324,35916.99
197325,20916.615
197326,10919.8
197327,14939.054
197328,38276.92
197329,21085.39
197330,22984.898
197331,38081.4
197332,17173.95
197333,27361.023
197334,46570.906
197335,67821.49
197336,10569.258
197337,19116.053
197338,46315.168
197339,28082.703
197340,12679.336
197341,12799.112
197342,15580.656
197343,13006.423
197344,32498.93
197345,33563.254
197346,13640.589
197347,10997.01
197348,18621.283
197349,51775.043
197350,55939.156
197351,70339.15
197352,39846.215
197353,42330.848
197354,9798.242
197355,11514.1
197356,18345.67
197357,73072.19
197358,33281.773
197359,10630.628
197360,17990.06
197361,88571.21
197362,29282.402
197363,27382.846
197364,25008.045
197365,66457.46
197366,32123.062
197367,30347.707
197368,52269.08
197369,9940.95
197370,32590.52
197371,44495.008
197372,28413.463
197373,15698.559
197374,45160.203
197375,92881.69
197376,60693.703
197377,14229.491
197378,11194.256
197379,59876.918
197380,57106.14
197381,47686.125
197382,10307.735
197383,46674.15
197384,25350.172
197385,16255.208
197386,53095.94
197387,60345.332
197388,11773.218
197389,36804.625
197390,22679.668
197391,38417.977
197392,43984.26
197393,8139.53
197394,43956.88
197395,11720.599
197396,42606.01
197397,22175.453
197398,8064.0967
197399,24962.795
197400,79171.44
197401,52329.625
197402,26464.465
197403,19678.39
197404,52112.54
197405,24712.967
197406,17976.203
197407,22253.967
197408,28356.074
197409,20705.643
197410,72409.63
197411,32082.895
197412,29420.318
197413,51188.88
197414,57530.43
197415,17856.889
197416,18222.46
197417,19659.52
197418,19705.17
197419,76459.83
197420,73263.52
197421,19061.42
197422,20832.068
197423,14872.016
197424,45981.613
197425,18899.236
197426,29520.344
197427,74916.7
197428,18733.305
197429,10668.511
197430,38052.684
197431,36981.67
197432,83328.27
197433,10124.642
197434,9377.65
197435,30304.96
197436,48868.16
197437,9950.511
197438,14798.234
197439,42445.53
197440,35730.35
197441,34703.184
197442,37100.574
197443,12165.941
197444,8599.829
197445,8818.027
197446,40978.684
197447,137220.23
197448,72095.08
197449,12086.598
197450,37313.617
197451,38712.387
197452,22676.1
197453,9359.37
197454,7096.3784
197455,27607.852
197456,26981.668
197457,23879.895
197458,60476.746
197459,31635.69
197460,15419.886
197461,35493.906
197462,23143.73
197463,33449.402
197464,30551.88
197465,13226.813
197466,23233.514
197467,29867.01
197468,35309.734
197469,10939.917
197470,24913.09
197471,40785.965
197472,23235.13
197473,16460.785
197474,17896.338
197475,21562.105
197476,40996.234
197477,11722.723
197478,25800.383
197479,52103.098
197480,8323.896
197481,67837.15
197482,34979.367
197483,54927.812
197484,20188.861
197485,9994.555
197486,27645.107
197487,28015.508
197488,49679.16
197489,38132.387
197490,24049.543
197491,24705.992
197492,12016.821
197493,22629.629
197494,45190.574
197495,13602.682
197496,49642.125
197497,30835.404
197498,65723.81
197499,8811.252
197500,19069.967
197501,36745.074
197502,29215.709
197503,51513.664
197504,22142.105
197505,28140.986
197506,38811.01
197507,9146.965
197508,24337.625
197509,16551.25
197510,41407.277
197511,13983.376
197512,53001.285
197513,31603.424
197514,15188.816
197515,197853.02
197516,46357.547
197517,37273.105
197518,28611.854
197519,183166.4
197520,40531.33
197521,43585.53
197522,33716.09
197523,34739.34
197524,29409.434
197525,63214.71
197526,65352.49
197527,37094.74
197528,24590.342
197529,41951.145
197530,19149.242
197531,7956.1133
197532,31943.434
197533,66235.5
197534,39072.35
197535,36376.46
197536,82906.26
197537,36060.484
197538,56519.527
197539,35592.1
197540,69465.73
197541,32047.666
197542,10667.687
197543,58855.48
197544,22911.78
197545,22419.717
197546,21665.395
197547,34765.523
197548,32682.867
197549,31763.111
197550,38900.094
197551,17247.398
197552,58621.27
197553,55268.52
197554,33832.105
197555,53708.5
197556,39859.21
197557,10973.113
197558,50900.598
197559,22638.006
197560,50917.055
197561,36542.91
197562,18945.541
197563,65193.75
197564,43434.074
197565,21719.72
197566,30425.719
197567,11666.356
197568,21207.703
197569,57949.418
197570,37505.594
197571,69383.83
197572,26051.785
197573,77597.64
197574,52690.383
197575,42646.094
197576,40469.688
197577,52619.277
197578,12270.917
197579,10541.746
197580,34966.89
197581,37873.832
197582,11833.429
197583,40035.79
197584,15523.495
197585,65108.008
197586,38275.098
197587,16214.828
197588,18644.953
197589,48025.45
197590,14699.368
197591,40580.684
197592,20689.22
197593,53755.797
197594,14687.709
197595,55466.05
197596,30627.496
197597,73628.24
197598,15760.783
197599,33525.184
197600,38383.113
197601,9311.153
197602,15189.715
197603,59709.156
197604,13029.738
197605,32745.139
197606,64159.15
197607,31511.21
197608,12278.468
197609,42408.67
197610,22911.824
197611,20755.523
197612,50081.26
197613,53875.586
197614,73008.875
197615,9275.117
197616,27929.209
197617,45607.38
197618,11214.7295
197619,66794.984
197620,44896.19
197621,15022.1875
197622,82501.25
197623,40177.69
197624,108254.164
197625,70523.39
197626,32716.422
197627,25518.605
197628,21564.842
197629,28776.809
197630,42743.203
197631,54393.4
197632,8960.377
197633,29286.787
197634,26152.678
197635,17987.453
197636,13384.156
197637,54810.023
197638,13133.636
197639,28915.955
197640,34761.547
197641,24143.9
197642,55990.66
197643,81152.66
197644,48177.793
197645,27868.068
197646,38830.375
197647,73192.15
197648,67168.67
197649,9117.18
197650,14246.79
197651,67846.336
197652,69111.28
197653,50580.79
197654,34756.242
197655,46909.047
197656,9691.592
197657,37197.33
197658,18895.83
197659,8933.934
197660,25879.191
197661,19086.014
197662,57626.305
197663,55359.145
197664,12033.06
197665,50512.914
197666,25549.41
197667,41578.977
197668,35521.504
197669,60306.04
197670,27301.855
197671,17116.916
197672,16235.671
197673,52349.594
197674,27265.844
197675,40032.773
197676,8822.283
197677,25655.865
197678,7628.9287
197679,10995.206
197680,26930.846
197681,11594.737
197682,14312.129
197683,27940.531
197684,9419.742
197685,12903.508
197686,28215.828
197687,33710.88
197688,37172.15
197689,41433.547
197690,28457.475
197691,28487.752
197692,20669.342
197693,40563.773
197694,13815.009
197695,35106.66
197696,20285.533
197697,29498.393
197698,29388.377
197699,79636.85
197700,27110.117
197701,9560.848
197702,39212.184
197703,8913.152
197704,12505.877
197705,13865.865
197706,62419.04
197707,57728.78
197708,57444.246
197709,28211.12
197710,27768.477
197711,23183.691
197712,11104.748
197713,42234.23
197714,28943.213
197715,9769.057
197716,19062.129
197717,37483.457
197718,9905.566
197719,13129.114
197720,55407.42
197721,35108.836
197722,49841.695
197723,23056.117
197724,25250.498
197725,49873.457
197726,59551.293
197727,137645.16
197728,29556.514
197729,46255.93
197730,9577.978
197731,7470.8413
197732,31787.627
197733,29447.855
197734,66019.695
197735,37814.46
197736,52552.88
197737,18831.625
197738,78179.25
197739,32523.889
197740,39514.34
197741,16620.594
197742,19078.57
197743,32483.56
197744,9970.487
197745,47005.508
197746,21200.95
197747,18220.705
197748,48061.14
197749,59245.402
197750,26033.557
197751,61247.25
197752,12087.162
197753,15701.809
197754,36331.15
197755,18412.783
197756,30121.275
197757,9715.485
197758,13883.557
197759,74785.36
197760,62360.254
197761,14119.43
197762,13782.084
197763,62601.7
197764,46269.08
197765,21424.506
197766,9796.336
197767,73301.055
197768,28200.656
197769,42780.926
197770,37937.094
197771,13768.408
197772,31007.146
197773,44861.27
197774,27399.12
197775,41037.152
197776,46132.887
197777,11703.409
197778,35676.348
197779,41922.11
197780,36900.324
197781,11202.586
197782,48727.85
197783,13129.979
197784,106682.72
197785,13194.8125
197786,47594.35
197787,20387.51
197788,11530.55
197789,35768.57
197790,29252.621
197791,14394.368
197792,26478.729
197793,12245.269
197794,44793.938
197795,33892.594
197796,16293.7295
197797,12181.812
197798,39579.812
197799,64959.53
197800,60750.8
197801,12511.019
197802,20063.508
197803,17182.303
197804,49038.562
197805,18845.818
197806,22041.062
197807,18088.068
197808,50228.824
197809,29649.0
197810,34146.984
197811,10192.117
197812,11638.808
197813,29128.77
197814,46192.008
197815,48570.383
197816,24357.432
197817,8734.073
197818,39069.777
197819,19349.855
197820,29240.434
197821,83567.26
197822,62300.69
197823,48454.812
197824,45012.074
197825,13537.754
197826,73040.42
197827,38051.703
197828,78147.57
197829,75467.64
197830,122744.69
197831,17426.84
197832,34556.383
197833,30685.412
197834,7845.998
197835,26115.791
197836,16123.219
197837,32353.494
197838,47184.4
197839,24588.16
197840,24702.293
197841,43648.05
197842,44269.242
197843,13354.959
197844,68186.62
197845,21104.664
197846,45950.797
197847,9349.557
197848,131462.22
197849,33800.082
197850,44303.79
197851,42026.508
197852,27228.893
197853,22383.186
197854,23997.719
197855,21777.36
197856,34205.78
197857,31043.629
197858,25619.875
197859,82246.95
197860,16472.186
197861,41551.027
197862,19677.002
197863,22725.502
197864,12410.224
197865,9781.129
197866,40517.184
197867,59341.87
197868,62496.117
197869,44404.633
197870,35249.508
197871,33080.11
197872,9916.114
197873,18226.805
197874,83618.99
197875,36292.05
197876,82436.76
197877,11383.364
197878,36144.496
197879,48262.684
197880,45638.883
197881,46164.574
197882,12335.144
197883,10699.159
197884,47623.09
197885,57958.54
197886,14623.319
197887,12705.215
197888,11096.3955
197889,142778.77
197890,22314.28
197891,31739.826
197892,48357.5
197893,15852.344
197894,38298.867
197895,44021.02
197896,29480.59
197897,17561.309
197898,20278.203
197899,12684.911
197900,12698.262
197901,15471.943
197902,11165.16
197903,61663.426
197904,46019.78
197905,35643.902
197906,41041.105
197907,82239.82
197908,26069.68
197909,76924.85
197910,43491.277
197911,31995.537
197912,46140.938
197913,40962.08
197914,9055.518
197915,19079.918
197916,34714.17
197917,7937.379
197918,48109.566
197919,8072.1606
197920,36515.18
197921,21679.264
197922,53661.81
197923,7546.322
197924,52833.035
197925,47000.086
197926,13323.207
197927,12993.22
197928,26475.977
197929,60412.01
197930,35864.586
197931,42073.547
197932,20155.58
197933,16140.064
197934,13662.5
197935,40798.453
197936,22245.309
197937,11906.932
197938,74912.35
197939,24129.904
197940,32470.428
197941,39545.97
197942,15288.117
197943,17719.023
197944,26968.47
197945,53448.113
197946,17358.502
197947,77713.54
197948,61432.688
197949,27243.152
197950,47428.2
197951,19045.703
197952,17877.744
197953,48343.574
197954,29533.24
197955,25850.75
197956,11402.02
197957,20039.355
197958,34798.562
197959,51647.906
197960,43562.008
197961,6915.233
197962,19784.652
197963,59488.23
197964,20989.871
197965,39566.414
197966,10357.369
197967,48045.836
197968,22301.834
197969,28205.281
197970,58479.832
197971,46415.055
197972,57001.074
197973,42435.938
197974,10186.627
197975,25224.625
197976,63122.3
197977,207799.12
197978,52358.78
197979,82899.3
197980,36070.496
197981,9212.387
197982,42236.77
197983,17838.693
197984,25908.479
197985,8397.778
197986,37959.895
197987,67467.91
197988,33396.17
197989,15433.892
197990,35449.86
197991,19840.6
197992,12646.198
197993,12024.41
197994,36647.992
197995,36749.77
197996,29421.637
197997,44837.87
197998,43518.285
197999,59761.51
198000,15108.435
198001,64672.406
198002,21194.156
198003,46210.824
198004,13147.245
198005,21570.332
198006,40213.344
198007,28580.654
198008,13526.0625
198009,18201.549
198010,34922.97
198011,19877.605
198012,103128.234
198013,25680.174
198014,25832.537
198015,21151.229
198016,37282.848
198017,29679.1
198018,52676.016
198019,64652.734
198020,37664.74
198021,56271.21
198022,30416.201
198023,25289.828
198024,16674.844
198025,40334.906
198026,8176.688
198027,70175.734
198028,45843.207
198029,9639.088
198030,27871.922
198031,49233.688
198032,14607.305
198033,22952.787
198034,42625.152
198035,26931.307
198036,7746.0303
198037,15604.954
198038,29891.744
198039,25759.252
198040,15485.863
198041,29983.648
198042,33883.316
198043,10602.583
198044,19228.977
198045,23321.533
198046,40144.49
198047,28839.365
198048,63659.918
198049,49369.473
198050,10866.092
198051,14743.859
198052,14503.986
198053,11760.649
198054,16147.531
198055,36973.03
198056,80157.65
198057,81378.49
198058,9644.909
198059,13806.039
198060,45184.543
198061,52362.176
198062,12516.961
198063,31085.074
198064,44764.9
198065,61787.1
198066,47075.492
198067,40181.027
198068,35437.117
198069,12155.017
198070,16658.965
198071,58923.32
198072,13428.316
198073,41109.266
198074,34106.074
198075,14091.759
198076,74010.16
198077,34826.516
198078,23218.873
198079,49856.336
198080,26322.502
198081,34437.617
198082,75582.09
198083,14290.784
198084,19794.088
198085,23775.41
198086,15880.064
198087,10240.9795
198088,22236.932
198089,50627.215
198090,61210.113
198091,42276.906
198092,32056.379
